review_id,bank_id,review_text,rating,review_date,sentiment_label_vader,sentiment_score_vader,sentiment_label_distilbert,sentiment_score_distilbert,themes,primary_theme,source,created_at,bank_name,bank_code
6584,1,Found it very helpful,4,2014-11-28,POSITIVE,0.4754,POSITIVE,0.9997,['Customer Support'],Customer Support,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
6585,1,"no one can ever get it work. Completely unfinished app. please complete all the path. it is more useful when it is a whole app.. This is a waste of time. guys, Don't download it. I like the idea though.",2,2014-11-23,POSITIVE,0.5034,NEGATIVE,0.999,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
6586,1,money transfer,5,2014-11-19,NEUTRAL,0.0,NEGATIVE,0.964,['Transaction Performance'],Transaction Performance,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
6587,1,Its good,2,2014-11-16,POSITIVE,0.4404,POSITIVE,0.9998,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
6588,1,I don't like it just because it's limitation it's not working abroad and it doesn't give you the authentication numbers and also its only in English why not amharic,1,2014-10-21,NEGATIVE,0.5122,NEGATIVE,0.9974,"['Account Access Issues', 'Technical Issues']",Account Access Issues,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
6589,1,"It's awesome software, but sometimes it completely doesn't work. But still it's nice to start thinking like that as a developing country.....better tomorrow!",4,2014-10-17,POSITIVE,0.8687,POSITIVE,0.9992,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
6590,1,it is so nice try to use it.,5,2014-10-15,POSITIVE,0.5598,POSITIVE,0.9973,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
6591,1,Best apps fore bissneses Man.,5,2014-10-15,POSITIVE,0.6369,POSITIVE,0.9918,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
6592,1,I cant explain my feeling itso good iliked it thanks,4,2014-10-09,POSITIVE,0.663,POSITIVE,0.9995,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
6593,1,All services not available on my phone.,4,2014-09-28,NEUTRAL,0.0,NEGATIVE,0.9988,['Customer Support'],Customer Support,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
6594,1,Yes!Yes!Yes! I loved it very much because of they gave me fast service to obtain mobile banking service and ATM service.,5,2014-09-25,POSITIVE,0.6981,POSITIVE,0.9998,"['Transaction Performance', 'Customer Support']",Transaction Performance,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
6595,1,It good application! Thanks !,3,2014-09-25,POSITIVE,0.7494,POSITIVE,0.9999,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
6596,1,Etv,1,2014-09-23,NEUTRAL,0.0,POSITIVE,0.8249,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
6597,1,Very nice application,4,2014-09-21,POSITIVE,0.4754,POSITIVE,0.9999,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
6598,1,Ato.Mussie Yohannes,4,2014-09-13,NEUTRAL,0.0,POSITIVE,0.9935,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
6599,1,I love this app it's so cool and time saving but poor method of authorization key delivery method,5,2014-09-13,NEGATIVE,0.1417,NEGATIVE,0.9988,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
6600,1,It's nice I like it,4,2014-09-11,POSITIVE,0.6486,POSITIVE,0.9999,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
6601,1,Lov it,5,2014-09-08,NEUTRAL,0.0,POSITIVE,0.9992,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
6602,1,thanks!!,5,2014-09-06,POSITIVE,0.5399,POSITIVE,0.9998,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
6603,1,Any one pls tell me how to use mobile banking from overseas,5,2014-08-31,POSITIVE,0.0772,NEGATIVE,0.9869,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
6604,1,Nice app.,4,2014-08-28,POSITIVE,0.4215,POSITIVE,0.9998,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
6605,1,Help me to get an authorization code as soon as possible please!,2,2014-08-27,POSITIVE,0.6476,NEGATIVE,0.9519,['Customer Support'],Customer Support,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
6606,1,After some step it is not functioning!,3,2014-08-26,NEUTRAL,0.0,NEGATIVE,0.9998,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
6607,1,User friendly!,5,2014-08-20,POSITIVE,0.5411,POSITIVE,0.9941,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
6608,1,But what is download authorization code???,3,2014-08-20,NEUTRAL,0.0,NEGATIVE,0.9983,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
6609,1,I love it.,5,2014-08-07,POSITIVE,0.6369,POSITIVE,0.9999,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
6610,1,Costamer,4,2014-08-03,NEUTRAL,0.0,POSITIVE,0.9944,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
6611,1,I what add bot i dot now cod,1,2014-07-31,NEUTRAL,0.0,NEGATIVE,0.9952,['Feature Requests'],Feature Requests,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
6612,1,It was so cool and I love it,5,2014-07-17,POSITIVE,0.8015,POSITIVE,0.9999,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
6613,1,CBE is really the bank we rely on.,5,2014-07-15,NEUTRAL,0.0,POSITIVE,0.9976,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
6614,1,Jasmin Rongcales.Taylor,5,2014-07-12,NEUTRAL,0.0,POSITIVE,0.9759,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
6615,1,Enas mohammed,5,2014-06-14,NEUTRAL,0.0,POSITIVE,0.9614,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
6616,1,LIKE !!!,5,2014-06-13,POSITIVE,0.626,POSITIVE,0.9994,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
6617,1,It is always good to make services easier. Go CBE.,5,2014-06-10,POSITIVE,0.6908,POSITIVE,0.9992,['Customer Support'],Customer Support,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
6618,1,To fast,5,2014-06-02,NEUTRAL,0.0,POSITIVE,0.9979,['Transaction Performance'],Transaction Performance,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
6619,1,Wow very nice but how con working,5,2014-05-23,POSITIVE,0.5341,POSITIVE,0.9342,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
6620,1,Nice startup.,3,2014-05-08,POSITIVE,0.4215,POSITIVE,0.9998,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
6621,1,I think it is good for all.,4,2014-05-07,POSITIVE,0.4404,POSITIVE,0.9998,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
6622,1,Need,5,2014-04-30,NEUTRAL,0.0,NEGATIVE,0.5299,['Feature Requests'],Feature Requests,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
6623,1,Very good but not i know using,4,2014-04-14,POSITIVE,0.2724,POSITIVE,0.9939,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
6624,1,I love my cbe,4,2014-04-07,POSITIVE,0.6369,POSITIVE,0.9999,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
6625,1,Its very bsst app,5,2014-04-06,NEUTRAL,0.0,NEGATIVE,0.7392,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
6626,1,It is good,4,2014-03-29,POSITIVE,0.4404,POSITIVE,0.9998,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
6627,1,Nice to see U leading...,5,2014-03-25,POSITIVE,0.4215,POSITIVE,0.9998,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
6628,1,"It says that Once you download the application, you can get Authorization code and PIN from your CBE Branch at any time. Have downloaded the application and Authorization code should be available at the time of downloading instantly. Instructions should be clear. Once we can log in to the system, we can comment more but for now we can only say what I have experienced",3,2014-03-24,POSITIVE,0.2023,NEGATIVE,0.9817,"['Transaction Performance', 'Feature Requests']",Transaction Performance,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
6629,1,Please keep upgrading. We thank you.,1,2014-03-20,POSITIVE,0.5859,POSITIVE,0.9999,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
6630,1,good application how can I get authorization code for CBE application for used,5,2014-03-18,POSITIVE,0.4404,POSITIVE,0.9909,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
6631,1,God is love.,5,2014-03-09,POSITIVE,0.743,POSITIVE,0.9999,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
6632,1,Wish they made ut easier to get the initial codes tho.,5,2014-03-08,POSITIVE,0.6705,NEGATIVE,0.9993,['Feature Requests'],Feature Requests,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
6633,1,Not recive the code,4,2014-03-05,NEUTRAL,0.0,NEGATIVE,0.9976,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
6634,1,How I get the aut.code?,5,2014-03-04,NEUTRAL,0.0,NEGATIVE,0.9991,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
6635,1,"it is very cool app ti me, but unfinished description and guide yet! .",2,2014-03-03,POSITIVE,0.2706,NEGATIVE,0.7114,['User Interface & Experience'],User Interface & Experience,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
6636,1,Fantastic,4,2014-03-01,POSITIVE,0.5574,POSITIVE,0.9999,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
6637,1,zola,5,2014-02-28,NEUTRAL,0.0,POSITIVE,0.9968,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
6638,1,God is love,5,2014-02-27,POSITIVE,0.743,POSITIVE,0.9999,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
6639,1,Unable to get auth key,4,2014-02-27,NEUTRAL,0.0,NEGATIVE,0.9996,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
6640,1,As wr wb,5,2014-02-26,NEUTRAL,0.0,NEGATIVE,0.9528,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
6641,1,Cbe where a good access,1,2014-02-25,POSITIVE,0.4404,POSITIVE,0.9993,['Account Access Issues'],Account Access Issues,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
6642,1,Really I am more appreciate your work. It is a nice application.,3,2014-02-24,POSITIVE,0.6997,POSITIVE,0.9998,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
6643,1,The bank thats realy gives a better service,5,2014-02-24,POSITIVE,0.4404,NEGATIVE,0.5419,['Customer Support'],Customer Support,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
6644,1,Good idea,5,2014-02-23,POSITIVE,0.4404,POSITIVE,0.9998,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
6645,1,Authorization code i don't know how to get it anyone out there please help,4,2014-02-22,POSITIVE,0.6124,NEGATIVE,0.9989,['Customer Support'],Customer Support,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
6646,1,its good,5,2014-02-22,POSITIVE,0.4404,POSITIVE,0.9998,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
6647,1,can any one explain me how this thing work? currently I am a mobile banking service user and I have installed this app. but whenever I start the app it requests for download authorization key. where and how can I get this key? Thanks,1,2014-02-20,POSITIVE,0.6381,NEGATIVE,0.9912,['Customer Support'],Customer Support,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
6648,1,It might be good,3,2014-02-19,POSITIVE,0.4404,POSITIVE,0.9994,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
6649,1,it's ok letst tecnologey.,4,2014-02-17,POSITIVE,0.296,NEGATIVE,0.9989,[],Other,Google Play,2025-11-27 17:37:39.312210,Commercial Bank of Ethiopia,CBE
6650,3,What do you care about my phone's settings? Who are you to tell me what to turn off and on? It is my phone after all. This *develoler option* thing will cost you a lot of users who are willing to leave the bank once and for all. Turn this thing off. 6 you fear this is a security issue fix your side not mine.,1,2025-11-25,POSITIVE,0.3736,NEGATIVE,0.9986,"['Technical Issues', 'Security & Privacy']",Technical Issues,Google Play,2025-11-27 17:37:39.312210,Dashen Bank,Dashen
6651,3,Exceptional Product.,5,2025-11-23,NEUTRAL,0.0,POSITIVE,0.9999,[],Other,Google Play,2025-11-27 17:37:39.312210,Dashen Bank,Dashen
6652,3,very easy app,3,2025-11-23,POSITIVE,0.4927,POSITIVE,0.9955,['User Interface & Experience'],User Interface & Experience,Google Play,2025-11-27 17:37:39.312210,Dashen Bank,Dashen
6653,3,"The Dashen Super App is very impressive. It is fast, easy to use, and provides smooth access to all essential banking services. Money transfer, bill payment, balance check, and other features work efficiently without issues. The design is clean and user-friendly. Great step forward in digital banking — keep up the good work, Dashen Bank!..",5,2025-11-19,POSITIVE,0.9722,POSITIVE,0.9998,"['Transaction Performance', 'User Interface & Experience', 'Account Access Issues', 'Technical Issues', 'Customer Support', 'Feature Requests']",Transaction Performance,Google Play,2025-11-27 17:37:39.312210,Dashen Bank,Dashen
6654,3,bill payment options are limited in this app please add ethio telecom bill electric bill etc.. instead of adding nonsense in banking app,1,2025-11-18,NEGATIVE,0.3182,NEGATIVE,0.9899,"['Transaction Performance', 'Feature Requests']",Transaction Performance,Google Play,2025-11-27 17:37:39.312210,Dashen Bank,Dashen
6655,3,"it's a really slow app, I'm not sure what the issue is. Even other bank transfers are not working",2,2025-11-18,NEGATIVE,0.2411,NEGATIVE,0.9998,"['Transaction Performance', 'Technical Issues']",Transaction Performance,Google Play,2025-11-27 17:37:39.312210,Dashen Bank,Dashen
6656,3,always updating bad stability,1,2025-11-17,NEGATIVE,0.5423,NEGATIVE,0.9964,[],Other,Google Play,2025-11-27 17:37:39.312210,Dashen Bank,Dashen
6657,3,"it say's disable developer option, i disabled it but its not working still",1,2025-11-17,NEUTRAL,0.0,NEGATIVE,0.9995,['Technical Issues'],Technical Issues,Google Play,2025-11-27 17:37:39.312210,Dashen Bank,Dashen
6658,3,with the super app evry thing i need is just a tap away,5,2025-11-17,POSITIVE,0.5994,NEGATIVE,0.993,['Feature Requests'],Feature Requests,Google Play,2025-11-27 17:37:39.312210,Dashen Bank,Dashen
6659,3,nice,5,2025-11-16,POSITIVE,0.4215,POSITIVE,0.9999,[],Other,Google Play,2025-11-27 17:37:39.312210,Dashen Bank,Dashen
6660,3,eyita tips,1,2025-11-15,NEUTRAL,0.0,POSITIVE,0.9008,[],Other,Google Play,2025-11-27 17:37:39.312210,Dashen Bank,Dashen
6661,3,clear and presize,5,2025-11-15,POSITIVE,0.3818,POSITIVE,0.9996,[],Other,Google Play,2025-11-27 17:37:39.312210,Dashen Bank,Dashen
6662,3,smooth and easy!!!,5,2025-11-14,POSITIVE,0.5826,POSITIVE,0.9998,['User Interface & Experience'],User Interface & Experience,Google Play,2025-11-27 17:37:39.312210,Dashen Bank,Dashen
6663,3,I have had an amazing experience with this app;ot os convenient and easy to use,5,2025-11-14,POSITIVE,0.7717,POSITIVE,0.9972,['User Interface & Experience'],User Interface & Experience,Google Play,2025-11-27 17:37:39.312210,Dashen Bank,Dashen
6664,3,"All in One Super App with smooth navigation, transaction and lifestyle services",5,2025-11-14,POSITIVE,0.5994,POSITIVE,0.9919,"['Transaction Performance', 'User Interface & Experience', 'Customer Support']",Transaction Performance,Google Play,2025-11-27 17:37:39.312210,Dashen Bank,Dashen
6665,3,Very nice App.,5,2025-11-14,POSITIVE,0.4754,POSITIVE,0.9999,[],Other,Google Play,2025-11-27 17:37:39.312210,Dashen Bank,Dashen
6666,3,system failure transfer to others account,2,2025-11-13,NEGATIVE,0.5106,NEGATIVE,0.9988,"['Account Access Issues', 'Transaction Performance', 'Technical Issues']",Account Access Issues,Google Play,2025-11-27 17:37:39.312210,Dashen Bank,Dashen
6667,3,thank you,1,2025-11-13,POSITIVE,0.3612,POSITIVE,0.9998,[],Other,Google Play,2025-11-27 17:37:39.312210,Dashen Bank,Dashen
6668,3,"Only the UI/UX is good, but it doesn't function properly. It's a shame that a leading tech bank has such an app. Amole is far better.",1,2025-11-13,POSITIVE,0.1655,NEGATIVE,0.9979,['User Interface & Experience'],User Interface & Experience,Google Play,2025-11-27 17:37:39.312210,Dashen Bank,Dashen
6669,3,"excellent app. to use perfectlly to pay,transfer,tele airtime and so on.",5,2025-11-12,POSITIVE,0.5719,POSITIVE,0.9995,['Transaction Performance'],Transaction Performance,Google Play,2025-11-27 17:37:39.312210,Dashen Bank,Dashen
6670,3,wow dashen bank super app,5,2025-11-12,POSITIVE,0.8271,POSITIVE,0.9993,[],Other,Google Play,2025-11-27 17:37:39.312210,Dashen Bank,Dashen
6671,3,"This so-called “Super App” is a complete disappointment. It’s confusing, slow, and full of glitches honestly, it feels like it was designed to test people’s patience, not to help them bank. Calling it “super” is a joke; it’s one of the most useless apps I’ve ever used.",1,2025-11-11,NEGATIVE,0.4312,NEGATIVE,0.9996,"['User Interface & Experience', 'Transaction Performance', 'Technical Issues', 'Customer Support']",User Interface & Experience,Google Play,2025-11-27 17:37:39.312210,Dashen Bank,Dashen
6672,3,Best Mobile Banking App in Ethiopia .,5,2025-11-11,POSITIVE,0.6369,POSITIVE,0.9997,[],Other,Google Play,2025-11-27 17:37:39.312210,Dashen Bank,Dashen
6673,3,very nice app I have ever seen,5,2025-11-10,POSITIVE,0.4754,POSITIVE,0.9998,[],Other,Google Play,2025-11-27 17:37:39.312210,Dashen Bank,Dashen
6674,3,NASTY BANK . EVEN THE SUPPER APP IS NOT WORKING WELL. WHEN I AM CALLING THEM THEY ARE NOT RESPONSE . PLEASE DON'T USE THIS APP BECAUSE YOU WILL LOSS YOU TIME ;ENERGY AND EVERYTHING . HOPELESS Bank .,1,2025-11-10,NEGATIVE,0.9205,NEGATIVE,0.9998,"['Technical Issues', 'Customer Support']",Technical Issues,Google Play,2025-11-27 17:37:39.312210,Dashen Bank,Dashen
6675,3,it's good but is not fast,5,2025-11-09,POSITIVE,0.2382,POSITIVE,0.9161,['Transaction Performance'],Transaction Performance,Google Play,2025-11-27 17:37:39.312210,Dashen Bank,Dashen
6676,3,your financial system must improved,4,2025-11-09,POSITIVE,0.4767,POSITIVE,0.7152,['Feature Requests'],Feature Requests,Google Play,2025-11-27 17:37:39.312210,Dashen Bank,Dashen
6677,3,your service is too good,5,2025-11-09,POSITIVE,0.4404,POSITIVE,0.9991,['Customer Support'],Customer Support,Google Play,2025-11-27 17:37:39.312210,Dashen Bank,Dashen
6678,3,good experience,5,2025-11-09,POSITIVE,0.4404,POSITIVE,0.9999,[],Other,Google Play,2025-11-27 17:37:39.312210,Dashen Bank,Dashen
6679,3,"Amazing app, 👏",5,2025-11-07,POSITIVE,0.5859,POSITIVE,0.9998,[],Other,Google Play,2025-11-27 17:37:39.312210,Dashen Bank,Dashen
